Hourly measurement data supplied by UK-air on 18/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Manchester Piccadilly",
Latitude,,53.481520,,
Longitude,,-2.237881,,
Site Type,,Urban Background,,
Zone,,North West & Merseyside,,
Agglomeration,,Greater Manchester Urban Area,,
Local Authority,,"Manchester",,
Date,Time,"Nitrogen dioxide",Status
2020-03-21,07:00:00,23.52907,V ugm-3
2020-03-21,08:00:00,24.60621,V ugm-3
2020-03-21,09:00:00,24.65525,V ugm-3
2020-03-21,10:00:00,29.79311,V ugm-3
2020-03-21,11:00:00,26.0285,V ugm-3
2020-03-21,12:00:00,29.84443,V ugm-3
2020-03-21,13:00:00,29.01113,V ugm-3
2020-03-21,14:00:00,25.73365,V ugm-3
2020-03-21,15:00:00,29.64658,V ugm-3
2020-03-21,16:00:00,31.94478,V ugm-3
2020-03-21,17:00:00,37.03252,V ugm-3
2020-03-21,18:00:00,35.46678,V ugm-3
2020-03-21,19:00:00,39.6229,V ugm-3
2020-03-21,20:00:00,32.77376,V ugm-3
2020-03-21,21:00:00,26.3149,V ugm-3
2020-03-21,22:00:00,27.43996,V ugm-3
2020-03-21,23:00:00,33.79927,V ugm-3
2020-03-21,24:00:00,27.68475,V ugm-3
2020-03-22,01:00:00,22.22829,V ugm-3
2020-03-22,02:00:00,19.94584,V ugm-3
2020-03-22,03:00:00,16.62175,V ugm-3
2020-03-22,04:00:00,22.19619,V ugm-3
2020-03-22,05:00:00,15.79037,V ugm-3
2020-03-22,06:00:00,11.97732,V ugm-3
2020-03-22,07:00:00,14.51981,V ugm-3
2020-03-22,08:00:00,21.75649,V ugm-3
2020-03-22,09:00:00,16.72133,V ugm-3
2020-03-22,10:00:00,20.19404,V ugm-3
2020-03-22,11:00:00,16.136,V ugm-3
2020-03-22,12:00:00,15.15798,V ugm-3
2020-03-22,13:00:00,13.20155,V ugm-3
2020-03-22,14:00:00,16.91775,V ugm-3
2020-03-22,15:00:00,17.01489,V ugm-3
2020-03-22,16:00:00,20.82888,V ugm-3
2020-03-22,17:00:00,25.76681,V ugm-3
2020-03-22,18:00:00,30.11795,V ugm-3
2020-03-22,19:00:00,33.49018,V ugm-3
2020-03-22,20:00:00,27.42707,V ugm-3
2020-03-22,21:00:00,34.02646,V ugm-3
2020-03-22,22:00:00,21.60906,V ugm-3
2020-03-22,23:00:00,32.70683,V ugm-3
2020-03-22,24:00:00,31.4848,V ugm-3
2020-03-23,01:00:00,22.41247,V ugm-3
2020-03-23,02:00:00,17.33024,V ugm-3
2020-03-23,03:00:00,19.44767,V ugm-3
2020-03-23,04:00:00,19.44772,V ugm-3
2020-03-23,05:00:00,27.80366,V ugm-3
2020-03-23,06:00:00,59.32852,V ugm-3
2020-03-23,07:00:00,62.71054,V ugm-3
2020-03-23,08:00:00,62.36892,V ugm-3
2020-03-23,09:00:00,57.13754,V ugm-3
2020-03-23,10:00:00,46.87388,V ugm-3
2020-03-23,11:00:00,35.63058,V ugm-3
2020-03-23,12:00:00,27.07619,V ugm-3
2020-03-23,13:00:00,30.05618,V ugm-3
2020-03-23,14:00:00,31.27721,V ugm-3
2020-03-23,15:00:00,36.01751,V ugm-3
2020-03-23,16:00:00,43.592,V ugm-3
2020-03-23,17:00:00,44.27625,V ugm-3
2020-03-23,18:00:00,45.49606,V ugm-3
2020-03-23,19:00:00,72.72005,V ugm-3
2020-03-23,20:00:00,71.2541,V ugm-3
2020-03-23,21:00:00,59.6661,V ugm-3
2020-03-23,22:00:00,79.42052,V ugm-3
2020-03-23,23:00:00,60.35276,V ugm-3
2020-03-23,24:00:00,69.25051,V ugm-3
2020-03-24,01:00:00,56.33365,V ugm-3
2020-03-24,02:00:00,28.26238,V ugm-3
2020-03-24,03:00:00,25.83666,V ugm-3
2020-03-24,04:00:00,34.28609,V ugm-3
2020-03-24,05:00:00,40.44051,V ugm-3
2020-03-24,06:00:00,79.28897,V ugm-3
2020-03-24,07:00:00,73.66619,V ugm-3
2020-03-24,08:00:00,60.03636,V ugm-3
2020-03-24,09:00:00,45.13782,V ugm-3
2020-03-24,10:00:00,35.26803,V ugm-3
2020-03-24,11:00:00,35.26972,V ugm-3
2020-03-24,12:00:00,32.28918,V ugm-3
2020-03-24,13:00:00,31.31183,V ugm-3
2020-03-24,14:00:00,25.93771,V ugm-3
2020-03-24,15:00:00,27.89074,V ugm-3
2020-03-24,16:00:00,31.94476,V ugm-3
2020-03-24,17:00:00,35.85166,V ugm-3
2020-03-24,18:00:00,41.07774,V ugm-3
2020-03-24,19:00:00,37.75582,V ugm-3
2020-03-24,20:00:00,32.13818,V ugm-3
2020-03-24,21:00:00,31.89407,V ugm-3
2020-03-24,22:00:00,28.47483,V ugm-3
2020-03-24,23:00:00,28.08404,V ugm-3
2020-03-24,24:00:00,24.03036,V ugm-3
2020-03-25,01:00:00,19.59236,V ugm-3
2020-03-25,02:00:00,22.91187,V ugm-3
2020-03-25,03:00:00,24.31136,V ugm-3
2020-03-25,04:00:00,18.30673,V ugm-3
2020-03-25,05:00:00,18.69733,V ugm-3
2020-03-25,06:00:00,39.15309,V ugm-3
2020-03-25,07:00:00,61.07623,V ugm-3
2020-03-25,08:00:00,79.49719,V ugm-3
2020-03-25,09:00:00,63.57181,V ugm-3
2020-03-25,10:00:00,47.26159,V ugm-3
2020-03-25,11:00:00,40.18171,V ugm-3
2020-03-25,12:00:00,24.65506,V ugm-3
2020-03-25,13:00:00,24.75241,V ugm-3
2020-03-25,14:00:00,17.47772,V ugm-3
2020-03-25,15:00:00,15.03646,V ugm-3
2020-03-25,16:00:00,21.67591,V ugm-3
2020-03-25,17:00:00,32.02631,V ugm-3
2020-03-25,18:00:00,52.13991,V ugm-3
2020-03-25,19:00:00,66.59191,V ugm-3
2020-03-25,20:00:00,60.97538,V ugm-3
2020-03-25,21:00:00,98.60243,V ugm-3
2020-03-25,22:00:00,83.0003,V ugm-3
2020-03-25,23:00:00,69.47347,V ugm-3
2020-03-25,24:00:00,62.00556,V ugm-3
2020-03-26,01:00:00,48.9911,V ugm-3
2020-03-26,02:00:00,No data,V ugm-3
2020-03-26,03:00:00,60.50701,V ugm-3
2020-03-26,04:00:00,55.43469,V ugm-3
2020-03-26,05:00:00,54.07448,V ugm-3
2020-03-26,06:00:00,55.64689,V ugm-3
2020-03-26,07:00:00,58.58965,V ugm-3
2020-03-26,08:00:00,60.28867,V ugm-3
2020-03-26,09:00:00,65.94807,V ugm-3
2020-03-26,10:00:00,59.20061,V ugm-3
2020-03-26,11:00:00,42.45606,V ugm-3
2020-03-26,12:00:00,33.37953,V ugm-3
2020-03-26,13:00:00,26.01009,V ugm-3
2020-03-26,14:00:00,31.03648,V ugm-3
2020-03-26,15:00:00,33.03684,V ugm-3
2020-03-26,16:00:00,41.77227,V ugm-3
2020-03-26,17:00:00,41.08779,V ugm-3
2020-03-26,18:00:00,50.55412,V ugm-3
2020-03-26,19:00:00,57.92284,V ugm-3
2020-03-26,20:00:00,63.29078,V ugm-3
2020-03-26,21:00:00,43.37879,V ugm-3
2020-03-26,22:00:00,42.15953,V ugm-3
2020-03-26,23:00:00,31.47265,V ugm-3
2020-03-26,24:00:00,28.98451,V ugm-3
2020-03-27,01:00:00,24.19077,V ugm-3
2020-03-27,02:00:00,20.54912,V ugm-3
2020-03-27,03:00:00,23.31331,V ugm-3
2020-03-27,04:00:00,15.99713,V ugm-3
2020-03-27,05:00:00,15.99723,V ugm-3
2020-03-27,06:00:00,27.45898,V ugm-3
2020-03-27,07:00:00,37.16573,V ugm-3
2020-03-27,08:00:00,38.19242,V ugm-3
2020-03-27,09:00:00,35.07053,V ugm-3
2020-03-27,10:00:00,28.68015,V ugm-3
2020-03-27,11:00:00,29.60706,V ugm-3
2020-03-27,12:00:00,35.50949,V ugm-3
2020-03-27,13:00:00,28.82676,V ugm-3
2020-03-27,14:00:00,27.75352,V ugm-3
2020-03-27,15:00:00,27.31414,V ugm-3
2020-03-27,16:00:00,28.24079,V ugm-3
2020-03-27,17:00:00,34.58138,V ugm-3
2020-03-27,18:00:00,36.28741,V ugm-3
2020-03-27,19:00:00,34.04329,V ugm-3
2020-03-27,20:00:00,27.16597,V ugm-3
2020-03-27,21:00:00,27.7511,V ugm-3
2020-03-27,22:00:00,25.11747,V ugm-3
2020-03-27,23:00:00,30.18996,V ugm-3
2020-03-27,24:00:00,17.26554,V ugm-3
2020-03-28,01:00:00,10.33483,V ugm-3
2020-03-28,02:00:00,9.09979,V ugm-3
2020-03-28,03:00:00,7.21486,V ugm-3
2020-03-28,04:00:00,6.33741,V ugm-3
2020-03-28,05:00:00,5.45997,V ugm-3
2020-03-28,06:00:00,7.36122,V ugm-3
2020-03-28,07:00:00,11.35864,V ugm-3
2020-03-28,08:00:00,14.1378,V ugm-3
2020-03-28,09:00:00,15.45442,V ugm-3
2020-03-28,10:00:00,19.06239,V ugm-3
2020-03-28,11:00:00,12.72451,V ugm-3
2020-03-28,12:00:00,12.23703,V ugm-3
2020-03-28,13:00:00,14.67456,V ugm-3
2020-03-28,14:00:00,17.64837,V ugm-3
2020-03-28,15:00:00,13.26057,V ugm-3
2020-03-28,16:00:00,16.08814,V ugm-3
2020-03-28,17:00:00,12.77285,V ugm-3
2020-03-28,18:00:00,14.18654,V ugm-3
2020-03-28,19:00:00,16.57541,V ugm-3
2020-03-28,20:00:00,12.3825,V ugm-3
2020-03-28,21:00:00,12.57744,V ugm-3
2020-03-28,22:00:00,11.26125,V ugm-3
2020-03-28,23:00:00,10.87113,V ugm-3
2020-03-28,24:00:00,7.70246,V ugm-3
2020-03-29,01:00:00,5.19757,V ugm-3
2020-03-29,02:00:00,5.78212,V ugm-3
2020-03-29,03:00:00,4.04424,V ugm-3
2020-03-29,04:00:00,3.02101,V ugm-3
2020-03-29,05:00:00,3.31339,V ugm-3
2020-03-29,06:00:00,5.55485,V ugm-3
2020-03-29,07:00:00,7.7476,V ugm-3
2020-03-29,08:00:00,7.94249,V ugm-3
2020-03-29,09:00:00,10.23292,V ugm-3
2020-03-29,10:00:00,12.426,V ugm-3
2020-03-29,11:00:00,11.6464,V ugm-3
2020-03-29,12:00:00,10.52548,V ugm-3
2020-03-29,13:00:00,13.30313,V ugm-3
2020-03-29,14:00:00,12.03606,V ugm-3
2020-03-29,15:00:00,11.06134,V ugm-3
2020-03-29,16:00:00,12.27952,V ugm-3
2020-03-29,17:00:00,12.0357,V ugm-3
2020-03-29,18:00:00,11.0124,V ugm-3
2020-03-29,19:00:00,11.79178,V ugm-3
2020-03-29,20:00:00,13.69201,V ugm-3
2020-03-29,21:00:00,13.64323,V ugm-3
2020-03-29,22:00:00,24.8506,V ugm-3
2020-03-29,23:00:00,20.12368,V ugm-3
2020-03-29,24:00:00,17.97976,V ugm-3
2020-03-30,01:00:00,28.63718,V ugm-3
2020-03-30,02:00:00,25.71499,V ugm-3
2020-03-30,03:00:00,35.55305,V ugm-3
2020-03-30,04:00:00,49.77494,V ugm-3
2020-03-30,05:00:00,61.62034,V ugm-3
2020-03-30,06:00:00,62.93824,V ugm-3
2020-03-30,07:00:00,68.11739,V ugm-3
2020-03-30,08:00:00,66.26183,V ugm-3
2020-03-30,09:00:00,26.69028,V ugm-3
2020-03-30,10:00:00,21.28372,V ugm-3
2020-03-30,11:00:00,16.51071,V ugm-3
2020-03-30,12:00:00,16.02437,V ugm-3
2020-03-30,13:00:00,15.1469,V ugm-3
2020-03-30,14:00:00,19.9688,V ugm-3
2020-03-30,15:00:00,21.23489,V ugm-3
2020-03-30,16:00:00,15.14688,V ugm-3
2020-03-30,17:00:00,24.54706,V ugm-3
2020-03-30,18:00:00,20.40707,V ugm-3
2020-03-30,19:00:00,14.75716,V ugm-3
2020-03-30,20:00:00,14.07538,V ugm-3
2020-03-30,21:00:00,23.6213,V ugm-3
2020-03-30,22:00:00,20.99125,V ugm-3
2020-03-30,23:00:00,13.92906,V ugm-3
2020-03-30,24:00:00,12.22442,V ugm-3
2020-03-31,01:00:00,7.13975,V ugm-3
2020-03-31,02:00:00,8.17825,V ugm-3
2020-03-31,03:00:00,7.20466,V ugm-3
2020-03-31,04:00:00,9.54138,V ugm-3
2020-03-31,05:00:00,16.64865,V ugm-3
2020-03-31,06:00:00,28.18635,V ugm-3
2020-03-31,07:00:00,28.72143,V ugm-3
2020-03-31,08:00:00,27.55338,V ugm-3
2020-03-31,09:00:00,28.77116,V ugm-3
2020-03-31,10:00:00,25.70413,V ugm-3
2020-03-31,11:00:00,23.85431,V ugm-3
2020-03-31,12:00:00,21.07968,V ugm-3
2020-03-31,13:00:00,20.44637,V ugm-3
2020-03-31,14:00:00,19.86194,V ugm-3
2020-03-31,15:00:00,13.82574,V ugm-3
2020-03-31,16:00:00,15.57788,V ugm-3
2020-03-31,17:00:00,18.98529,V ugm-3
2020-03-31,18:00:00,17.91421,V ugm-3
2020-03-31,19:00:00,15.91833,V ugm-3
2020-03-31,20:00:00,16.40516,V ugm-3
2020-03-31,21:00:00,9.97946,V ugm-3
2020-03-31,22:00:00,10.9043,V ugm-3
2020-03-31,23:00:00,8.51898,V ugm-3
2020-03-31,24:00:00,12.6568,V ugm-3
2020-04-01,01:00:00,13.75434,V ugm-3
2020-04-01,02:00:00,16.73803,V ugm-3
2020-04-01,03:00:00,16.44606,V ugm-3
2020-04-01,04:00:00,14.84042,V ugm-3
2020-04-01,05:00:00,12.94282,V ugm-3
2020-04-01,06:00:00,15.42425,V ugm-3
2020-04-01,07:00:00,24.18261,V ugm-3
2020-04-01,08:00:00,28.8539,V ugm-3
2020-04-01,09:00:00,28.17271,V ugm-3
2020-04-01,10:00:00,29.58387,V ugm-3
2020-04-01,11:00:00,14.88937,V ugm-3
2020-04-01,12:00:00,12.65117,V ugm-3
2020-04-01,13:00:00,13.52685,V ugm-3
2020-04-01,14:00:00,14.84105,V ugm-3
2020-04-01,15:00:00,13.13768,V ugm-3
2020-04-01,16:00:00,12.79709,V ugm-3
2020-04-01,17:00:00,10.94796,V ugm-3
2020-04-01,18:00:00,10.55866,V ugm-3
2020-04-01,19:00:00,10.50996,V ugm-3
2020-04-01,20:00:00,9.5368,V ugm-3
2020-04-01,21:00:00,11.48307,V ugm-3
2020-04-01,22:00:00,10.07204,V ugm-3
2020-04-01,23:00:00,6.56874,V ugm-3
2020-04-01,24:00:00,5.74156,V ugm-3
2020-04-02,01:00:00,7.32754,V ugm-3
2020-04-02,02:00:00,11.21825,V ugm-3
2020-04-02,03:00:00,11.52627,V ugm-3
2020-04-02,04:00:00,11.4291,V ugm-3
2020-04-02,05:00:00,13.42312,V ugm-3
2020-04-02,06:00:00,16.92478,V ugm-3
2020-04-02,07:00:00,18.43252,V ugm-3
2020-04-02,08:00:00,17.3139,V ugm-3
2020-04-02,09:00:00,16.53586,V ugm-3
2020-04-02,10:00:00,15.22275,V ugm-3
2020-04-02,11:00:00,12.74255,V ugm-3
2020-04-02,12:00:00,11.33219,V ugm-3
2020-04-02,13:00:00,10.45673,V ugm-3
2020-04-02,14:00:00,7.87901,V ugm-3
2020-04-02,15:00:00,10.31067,V ugm-3
2020-04-02,16:00:00,12.01286,V ugm-3
2020-04-02,17:00:00,8.17064,V ugm-3
2020-04-02,18:00:00,10.11603,V ugm-3
2020-04-02,19:00:00,9.82423,V ugm-3
2020-04-02,20:00:00,7.14923,V ugm-3
2020-04-02,21:00:00,8.21922,V ugm-3
2020-04-02,22:00:00,8.65698,V ugm-3
2020-04-02,23:00:00,6.03063,V ugm-3
2020-04-02,24:00:00,5.15524,V ugm-3
2020-04-03,01:00:00,4.14818,V ugm-3
2020-04-03,02:00:00,9.00923,V ugm-3
2020-04-03,03:00:00,10.35413,V ugm-3
2020-04-03,04:00:00,9.57641,V ugm-3
2020-04-03,05:00:00,10.74302,V ugm-3
2020-04-03,06:00:00,22.45826,V ugm-3
2020-04-03,07:00:00,31.64602,V ugm-3
2020-04-03,08:00:00,33.25035,V ugm-3
2020-04-03,09:00:00,27.17391,V ugm-3
2020-04-03,10:00:00,19.20176,V ugm-3
2020-04-03,11:00:00,13.17386,V ugm-3
2020-04-03,12:00:00,11.37525,V ugm-3
2020-04-03,13:00:00,10.98639,V ugm-3
2020-04-03,14:00:00,7.87519,V ugm-3
2020-04-03,15:00:00,9.6252,V ugm-3
2020-04-03,16:00:00,8.89601,V ugm-3
2020-04-03,17:00:00,8.45844,V ugm-3
2020-04-03,18:00:00,8.9931,V ugm-3
2020-04-03,19:00:00,11.8611,V ugm-3
2020-04-03,20:00:00,18.90968,V ugm-3
2020-04-03,21:00:00,24.84031,V ugm-3
2020-04-03,22:00:00,34.36807,V ugm-3
2020-04-03,23:00:00,16.62509,V ugm-3
2020-04-03,24:00:00,11.52085,V ugm-3
2020-04-04,01:00:00,10.88375,V ugm-3
2020-04-04,02:00:00,14.83557,V ugm-3
2020-04-04,03:00:00,12.7787,V ugm-3
2020-04-04,04:00:00,14.67364,V ugm-3
2020-04-04,05:00:00,15.01379,V ugm-3
2020-04-04,06:00:00,24.05159,V ugm-3
2020-04-04,07:00:00,25.94652,V ugm-3
2020-04-04,08:00:00,23.56554,V ugm-3
2020-04-04,09:00:00,23.9058,V ugm-3
2020-04-04,10:00:00,16.03443,V ugm-3
2020-04-04,11:00:00,12.24445,V ugm-3
2020-04-04,12:00:00,14.91706,V ugm-3
2020-04-04,13:00:00,10.88396,V ugm-3
2020-04-04,14:00:00,10.39804,V ugm-3
2020-04-04,15:00:00,10.54379,V ugm-3
2020-04-04,16:00:00,13.16754,V ugm-3
2020-04-04,17:00:00,14.52799,V ugm-3
2020-04-04,18:00:00,15.74267,V ugm-3
2020-04-04,19:00:00,14.81939,V ugm-3
2020-04-04,20:00:00,19.48384,V ugm-3
2020-04-04,21:00:00,27.20937,V ugm-3
2020-04-04,22:00:00,23.80823,V ugm-3
2020-04-04,23:00:00,15.15953,V ugm-3
2020-04-04,24:00:00,13.65324,V ugm-3
2020-04-05,01:00:00,9.97204,V ugm-3
2020-04-05,02:00:00,15.2818,V ugm-3
2020-04-05,03:00:00,18.16332,V ugm-3
2020-04-05,04:00:00,12.86975,V ugm-3
2020-04-05,05:00:00,13.84105,V ugm-3
2020-04-05,06:00:00,20.34883,V ugm-3
2020-04-05,07:00:00,22.97141,V ugm-3
2020-04-05,08:00:00,33.36489,V ugm-3
2020-04-05,09:00:00,13.11279,V ugm-3
2020-04-05,10:00:00,8.15907,V ugm-3
2020-04-05,11:00:00,9.85887,V ugm-3
2020-04-05,12:00:00,11.21882,V ugm-3
2020-04-05,13:00:00,10.6359,V ugm-3
2020-04-05,14:00:00,8.2076,V ugm-3
2020-04-05,15:00:00,6.75063,V ugm-3
2020-04-05,16:00:00,10.73301,V ugm-3
2020-04-05,17:00:00,8.93606,V ugm-3
2020-04-05,18:00:00,9.42169,V ugm-3
2020-04-05,19:00:00,10.34442,V ugm-3
2020-04-05,20:00:00,8.30466,V ugm-3
2020-04-05,21:00:00,8.88745,V ugm-3
2020-04-05,22:00:00,10.05302,V ugm-3
2020-04-05,23:00:00,8.30467,V ugm-3
2020-04-05,24:00:00,6.45919,V ugm-3
2020-04-06,01:00:00,5.56619,V ugm-3
2020-04-06,02:00:00,8.15509,V ugm-3
2020-04-06,03:00:00,6.65031,V ugm-3
2020-04-06,04:00:00,6.65031,V ugm-3
2020-04-06,05:00:00,14.90246,V ugm-3
2020-04-06,06:00:00,12.03849,V ugm-3
2020-04-06,07:00:00,15.38797,V ugm-3
2020-04-06,08:00:00,14.56281,V ugm-3
2020-04-06,09:00:00,11.50468,V ugm-3
2020-04-06,10:00:00,9.51436,V ugm-3
2020-04-06,11:00:00,11.16484,V ugm-3
2020-04-06,12:00:00,10.19405,V ugm-3
2020-04-06,13:00:00,10.92227,V ugm-3
2020-04-06,14:00:00,6.84458,V ugm-3
2020-04-06,15:00:00,7.91251,V ugm-3
2020-04-06,16:00:00,6.65039,V ugm-3
2020-04-06,17:00:00,6.16492,V ugm-3
2020-04-06,18:00:00,7.71826,V ugm-3
2020-04-06,19:00:00,9.27161,V ugm-3
2020-04-06,20:00:00,21.06731,V ugm-3
2020-04-06,21:00:00,25.58172,V ugm-3
2020-04-06,22:00:00,32.28053,V ugm-3
2020-04-06,23:00:00,28.10597,V ugm-3
2020-04-06,24:00:00,21.98963,V ugm-3
2020-04-07,01:00:00,49.16655,V ugm-3
2020-04-07,02:00:00,38.88012,V ugm-3
2020-04-07,03:00:00,38.62137,V ugm-3
2020-04-07,04:00:00,31.73173,V ugm-3
2020-04-07,05:00:00,39.98107,V ugm-3
2020-04-07,06:00:00,43.18385,V ugm-3
2020-04-07,07:00:00,46.14475,V ugm-3
2020-04-07,08:00:00,51.43449,V ugm-3
2020-04-07,09:00:00,30.81043,V ugm-3
2020-04-07,10:00:00,19.74762,V ugm-3
2020-04-07,11:00:00,11.15956,V ugm-3
2020-04-07,12:00:00,8.87912,V ugm-3
2020-04-07,13:00:00,9.36429,V ugm-3
2020-04-07,14:00:00,8.08659,V ugm-3
2020-04-07,15:00:00,No data,V ugm-3
2020-04-07,16:00:00,13.53692,V ugm-3
2020-04-07,17:00:00,11.40203,V ugm-3
2020-04-07,18:00:00,12.80908,V ugm-3
2020-04-07,19:00:00,14.50722,V ugm-3
2020-04-07,20:00:00,22.56139,V ugm-3
2020-04-07,21:00:00,66.18046,V ugm-3
2020-04-07,22:00:00,89.61641,V ugm-3
2020-04-07,23:00:00,86.02699,V ugm-3
2020-04-07,24:00:00,63.70602,V ugm-3
2020-04-08,01:00:00,67.2901,V ugm-3
2020-04-08,02:00:00,61.85504,V ugm-3
